location_ID,Location,city_id
3152,Regional Warehouse Y - 3370 First Place,9
3153,Storage Facility H - 6576 Park Place,100
3154,Processing Center H - 1384 Park Place,95
3155,Supply Chain Hub R - 1302 Church Lane,172
3156,Regional Warehouse J - 795 Cedar Drive,8
3157,Distribution Center W - 4999 High Drive,167
3158,Regional Warehouse Z - 6597 First Road,117
3159,Fulfillment Center B - 3908 Oak Drive,61
3160,Logistics Hub E - 421 Hill Drive,11
3161,Processing Center U - 2526 Fourth Boulevard,155
3162,Regional Warehouse B - 3013 Pine Drive,38
3163,Logistics Hub P - 5645 River Circle,100
3164,Fulfillment Center I - 7131 Washington Lane,110
3165,Regional Warehouse B - 1191 Washington Drive,140
3166,Logistics Hub E - 1625 Washington Way,195
3167,Distribution Center E - 1523 Fourth Circle,130
3168,Storage Facility D - 2258 Hill Court,127
3169,Storage Facility Z - 3297 Lake Circle,128
3170,Distribution Center M - 8331 Oak Place,102
3171,Supply Chain Hub R - 2736 Oak Place,13
3172,Logistics Hub C - 9035 High Circle,226
3173,Fulfillment Center V - 3249 Valley Lane,237
3174,Central Depot K - 7277 Washington Court,220
3175,Distribution Center J - 4401 Lake Road,4
3176,Storage Facility J - 6682 Washington Circle,170
3177,Central Depot I - 1686 Fourth Drive,70
3178,Distribution Center U - 7255 Fourth Circle,144
3179,Logistics Hub A - 6700 Fourth Lane,111
3180,Storage Facility V - 6288 First Avenue,65
3181,Fulfillment Center K - 4029 Washington Drive,150
3182,Fulfillment Center U - 5033 First Way,232
3183,Storage Facility I - 5516 Hill Boulevard,192
3184,Logistics Hub L - 7630 Pine Court,233
3185,Regional Warehouse W - 5820 Church Boulevard,186
3186,Storage Facility C - 3340 Lake Road,199
3187,Fulfillment Center O - 8232 Maple Lane,150
3188,Central Depot T - 4269 High Court,82
3189,Central Depot I - 5670 First Street,190
3190,Supply Chain Hub X - 8377 School Drive,10
3191,Distribution Center R - 530 Oak Court,9
3192,Processing Center V - 7246 Maple Road,122
3193,Distribution Center W - 8174 Maple Court,44
3194,Logistics Hub P - 7106 High Drive,118
3195,Logistics Hub J - 172 Main Lane,144
3196,Regional Warehouse M - 135 School Court,147
3197,Distribution Center I - 3526 Pine Boulevard,219
3198,Fulfillment Center F - 3912 Third Avenue,29
3199,Distribution Center L - 7338 Park Avenue,201
3200,Fulfillment Center F - 4531 High Road,166
3201,Central Depot S - 6107 River Court,227
3202,Regional Warehouse I - 809 Lake Way,81
3203,Logistics Hub R - 252 School Avenue,179
3204,Fulfillment Center Z - 3634 Elm Place,169
3205,Processing Center L - 7510 High Way,29
3206,Regional Warehouse C - 3287 Valley Place,138
3207,Storage Facility I - 209 Pine Boulevard,135
3208,Central Depot I - 7528 Lake Place,49
3209,Distribution Center A - 2887 Park Boulevard,235
3210,Processing Center V - 1272 Park Boulevard,132
3211,Central Depot S - 4780 Main Street,97
3212,Logistics Hub H - 6377 Park Way,58
3213,Distribution Center B - 5589 Elm Drive,153
3214,Storage Facility E - 7507 Park Circle,103
3215,Distribution Center U - 3187 Church Avenue,57
3216,Storage Facility W - 8704 School Place,159
3217,Logistics Hub H - 3977 Second Place,201
3218,Fulfillment Center D - 7628 Lake Lane,6
3219,Supply Chain Hub F - 1060 Park Street,54
3220,Processing Center W - 3941 Pine Way,115
3221,Supply Chain Hub M - 7118 Elm Lane,25
3222,Regional Warehouse X - 2757 Park Boulevard,128
3223,Fulfillment Center A - 9088 Cedar Road,127
3224,Fulfillment Center R - 7475 Hill Boulevard,45
3225,Supply Chain Hub X - 573 River Avenue,173
3226,Processing Center F - 7554 Oak Circle,41
3227,Regional Warehouse W - 6656 Maple Place,112
3228,Processing Center W - 5735 Elm Avenue,190
3229,Fulfillment Center T - 2283 Elm Boulevard,107
3230,Regional Warehouse X - 7732 Maple Circle,240
3231,Logistics Hub T - 4827 Lake Street,223
3232,Central Depot I - 545 Park Way,173
3233,Fulfillment Center T - 6757 Pine Circle,212
3234,Fulfillment Center V - 4507 Elm Avenue,18
3235,Distribution Center X - 2777 Oak Circle,197
3236,Storage Facility P - 7308 Elm Place,196
3237,Distribution Center M - 1637 Second Circle,181
3238,Regional Warehouse V - 3742 Market Street,75
3239,Fulfillment Center O - 5537 Cedar Street,24
3240,Regional Warehouse V - 1770 Second Street,22
3241,Storage Facility T - 5562 First Circle,145
3242,Supply Chain Hub Q - 5352 Fourth Avenue,199
3243,Fulfillment Center Q - 7235 Second Circle,141
3244,Processing Center C - 2537 Second Drive,198
3245,Logistics Hub A - 4737 Church Circle,126
3246,Processing Center N - 712 Main Avenue,37
3247,Regional Warehouse K - 3294 Washington Drive,198
3248,Distribution Center L - 1691 Cedar Street,176
3249,Processing Center P - 4044 Valley Street,151
3250,Regional Warehouse H - 5579 Washington Circle,51
3251,Regional Warehouse F - 2133 Third Drive,161
3252,Storage Facility C - 8043 First Circle,81
3253,Storage Facility I - 4113 Lake Road,94
3254,Processing Center L - 4568 Valley Lane,65
3255,Storage Facility Z - 3929 Second Lane,227
3256,Logistics Hub E - 6881 Lake Court,211
3257,Supply Chain Hub R - 4413 Maple Street,64
3258,Distribution Center F - 3190 Fourth Street,242
3259,Logistics Hub F - 2087 Washington Drive,118
3260,Logistics Hub S - 5071 Cedar Boulevard,1
3261,Logistics Hub X - 806 Maple Street,205
3262,Supply Chain Hub T - 2888 Lake Circle,95
3263,Logistics Hub B - 8714 Washington Avenue,68
3264,Logistics Hub T - 7563 Second Avenue,27
3265,Fulfillment Center A - 6497 School Avenue,203
3266,Logistics Hub Q - 3666 Valley Avenue,59
3267,Logistics Hub O - 1616 Market Place,89
3268,Logistics Hub E - 7447 Park Road,54
3269,Processing Center Y - 7248 Main Boulevard,48
3270,Fulfillment Center Z - 8654 Market Way,114
3271,Distribution Center U - 3779 High Court,104
3272,Fulfillment Center K - 1740 Maple Circle,102
3273,Fulfillment Center R - 498 High Circle,85
3274,Processing Center F - 2641 High Drive,95
3275,Fulfillment Center X - 7563 Main Court,92
3276,Processing Center W - 7430 Hill Court,39
3277,Supply Chain Hub Q - 440 Main Place,222
3278,Regional Warehouse K - 706 Church Place,185
3279,Processing Center B - 1020 Fourth Road,162
3280,Fulfillment Center W - 2893 Church Lane,181
3281,Regional Warehouse Q - 5431 Market Boulevard,238
3282,Logistics Hub K - 8307 School Drive,30
3283,Regional Warehouse C - 3363 Park Court,209
3284,Storage Facility B - 4853 River Way,95
3285,Central Depot A - 7833 River Lane,6
3286,Logistics Hub C - 7958 Park Street,212
3287,Distribution Center Z - 4884 Washington Way,57
3288,Storage Facility I - 9019 Fourth Drive,112
3289,Central Depot N - 204 Third Lane,236
3290,Central Depot K - 9029 Valley Avenue,85
3291,Processing Center Z - 5163 Church Road,123
3292,Distribution Center S - 4068 Maple Lane,122
3293,Distribution Center S - 4623 School Boulevard,237
3294,Logistics Hub N - 1517 Market Road,244
3295,Logistics Hub W - 1588 School Place,59
3296,Processing Center H - 4420 Pine Avenue,181
3297,Processing Center C - 828 First Street,187
3298,Processing Center C - 5579 Pine Lane,204
3299,Logistics Hub F - 6136 Elm Court,149
3300,Processing Center E - 6494 Cedar Road,179
3301,Fulfillment Center A - 573 Second Way,208
3302,Central Depot H - 5303 Market Avenue,192
3303,Regional Warehouse X - 4300 Cedar Lane,153
3304,Supply Chain Hub V - 5409 Main Place,219
3305,Supply Chain Hub X - 7407 Third Drive,198
3306,Regional Warehouse I - 464 Washington Street,112
3307,Regional Warehouse A - 4329 Oak Place,83
3308,Logistics Hub J - 666 Park Place,70
3309,Central Depot G - 6420 Elm Lane,122
3310,Regional Warehouse G - 1881 School Way,208
3311,Logistics Hub X - 6365 Washington Drive,129
3312,Regional Warehouse D - 167 Cedar Avenue,208
3313,Regional Warehouse M - 7910 Valley Way,200
3314,Fulfillment Center T - 8059 High Drive,81
3315,Central Depot W - 7637 Oak Boulevard,27
3316,Regional Warehouse K - 7741 River Lane,166
3317,Storage Facility Z - 7098 Fourth Road,61
3318,Regional Warehouse F - 2337 Lake Road,33
3319,Storage Facility E - 3811 Church Court,200
3320,Fulfillment Center O - 3097 Elm Boulevard,80
3321,Fulfillment Center Q - 2869 Valley Road,120
3322,Storage Facility W - 2060 Pine Court,202
3323,Fulfillment Center T - 912 Hill Way,165
3324,Processing Center D - 574 Fourth Circle,24
3325,Regional Warehouse P - 1800 High Avenue,91
3326,Storage Facility T - 5146 Second Court,206
3327,Storage Facility G - 8243 Valley Court,168
3328,Logistics Hub A - 3152 Second Boulevard,111
3329,Supply Chain Hub X - 2803 School Lane,112
3330,Regional Warehouse B - 5368 Maple Drive,5
3331,Processing Center X - 3048 School Avenue,224
3332,Storage Facility A - 5512 School Road,42
3333,Distribution Center Y - 3309 Washington Way,136
3334,Supply Chain Hub Q - 3731 Pine Road,46
3335,Supply Chain Hub W - 2933 Park Court,231
3336,Central Depot Q - 7588 High Way,143
3337,Processing Center Y - 3162 Valley Road,141
3338,Processing Center K - 5073 Park Drive,61
3339,Fulfillment Center S - 8908 Park Drive,207
3340,Processing Center J - 4958 Market Circle,47
3341,Logistics Hub K - 3004 Cedar Avenue,63
3342,Distribution Center A - 6041 Washington Lane,146
3343,Fulfillment Center Q - 593 Park Way,86
3344,Logistics Hub X - 1019 Pine Street,157
3345,Storage Facility B - 5167 Valley Drive,210
3346,Supply Chain Hub G - 3839 Second Drive,36
3347,Fulfillment Center Y - 6137 Hill Road,107
3348,Storage Facility G - 7987 Park Circle,118
3349,Logistics Hub D - 6926 School Court,207
3350,Central Depot N - 6533 Cedar Street,8
3351,Fulfillment Center O - 6139 Cedar Place,130
3352,Central Depot G - 5377 Oak Circle,198
3353,Supply Chain Hub R - 3234 First Boulevard,102
3354,Processing Center L - 4594 School Circle,82
3355,Distribution Center M - 5019 Lake Place,162
3356,Central Depot Q - 5981 Pine Drive,147
3357,Fulfillment Center B - 6893 Market Circle,77
3358,Regional Warehouse Z - 1619 First Street,4
3359,Regional Warehouse I - 7207 School Lane,240
3360,Storage Facility C - 2499 Church Lane,211
3361,Processing Center X - 1755 Pine Boulevard,41
3362,Storage Facility D - 9005 Market Boulevard,110
3363,Fulfillment Center H - 7510 Washington Road,104
3364,Storage Facility M - 5745 Pine Court,160
3365,Fulfillment Center K - 5550 First Place,102
3366,Logistics Hub O - 2465 Church Avenue,7
3367,Central Depot F - 4942 River Drive,118
3368,Supply Chain Hub J - 5980 River Circle,24
3369,Processing Center N - 2665 Hill Circle,143
3370,Supply Chain Hub G - 2032 Fourth Court,239
3371,Supply Chain Hub E - 6594 Fourth Place,120
3372,Processing Center I - 8062 Oak Road,23
3373,Central Depot X - 3340 First Drive,94
3374,Storage Facility O - 8255 River Boulevard,97
3375,Logistics Hub F - 5606 Hill Lane,165
3376,Fulfillment Center D - 4861 High Boulevard,55
3377,Supply Chain Hub F - 7465 Hill Street,88
3378,Central Depot O - 4458 Market Way,200
3379,Processing Center I - 5068 Lake Way,221
3380,Fulfillment Center K - 6451 Lake Way,138
3381,Logistics Hub V - 5894 Main Place,25
3382,Fulfillment Center F - 5946 Pine Avenue,181
3383,Processing Center W - 8960 Maple Road,140
3384,Storage Facility V - 8583 Hill Boulevard,121
3385,Logistics Hub Q - 2719 Church Circle,182
3386,Central Depot T - 6697 Maple Circle,122
3387,Supply Chain Hub D - 6701 Church Lane,130
3388,Processing Center T - 3400 Maple Boulevard,110
3389,Fulfillment Center L - 5572 Oak Circle,77
3390,Central Depot I - 4811 Third Road,24
3391,Storage Facility Q - 8505 Cedar Place,48
3392,Logistics Hub T - 4398 Church Boulevard,116
3393,Regional Warehouse Y - 1250 Third Court,228
3394,Distribution Center E - 6028 Pine Road,193
3395,Regional Warehouse Q - 7680 Pine Road,132
3396,Processing Center H - 3729 Third Way,12
3397,Processing Center R - 946 First Circle,188
3398,Storage Facility H - 1260 Maple Boulevard,181
3399,Logistics Hub A - 8795 Maple Place,238
3400,Regional Warehouse K - 2929 School Avenue,187
3401,Logistics Hub H - 2816 First Drive,31
3402,Fulfillment Center X - 776 Park Court,149
3403,Regional Warehouse M - 2918 High Road,3
3404,Distribution Center H - 4718 Market Circle,21
3405,Distribution Center I - 254 First Court,27
3406,Processing Center P - 5689 Second Way,60
3407,Storage Facility W - 2472 Market Way,171
3408,Storage Facility C - 5337 Fourth Circle,83
3409,Central Depot A - 4967 Park Circle,229
3410,Supply Chain Hub Z - 6118 Church Street,80
3411,Central Depot H - 1772 Elm Way,134
3412,Processing Center O - 6371 Valley Road,242
3413,Regional Warehouse Z - 635 Cedar Place,6
3414,Logistics Hub U - 6806 Main Circle,224
3415,Regional Warehouse R - 4801 Lake Court,38
3416,Logistics Hub N - 3330 Hill Boulevard,92
3417,Distribution Center S - 1480 Washington Street,195
3418,Processing Center F - 4627 Hill Street,229
3419,Regional Warehouse R - 4656 Fourth Court,12
3420,Supply Chain Hub J - 7534 Valley Way,59
3421,Central Depot L - 6679 Oak Avenue,237
3422,Central Depot M - 1508 Elm Road,147
3423,Fulfillment Center D - 165 Main Boulevard,7
3424,Supply Chain Hub Y - 4590 Market Street,3
3425,Distribution Center O - 3619 River Road,157
3426,Regional Warehouse G - 3998 Elm Court,122
3427,Logistics Hub N - 8186 Elm Court,157
3428,Storage Facility O - 1296 Cedar Avenue,69
3429,Processing Center Z - 4481 Main Way,156
3430,Fulfillment Center A - 534 Pine Street,59
3431,Distribution Center P - 5518 Pine Court,228
3432,Central Depot Q - 5064 Oak Lane,154
3433,Logistics Hub F - 4134 Oak Circle,58
3434,Distribution Center M - 5385 Third Place,234
3435,Fulfillment Center L - 3879 Third Way,242
3436,Central Depot A - 8054 High Street,133
3437,Regional Warehouse U - 2907 Park Circle,134
3438,Storage Facility N - 5698 Pine Place,161
3439,Supply Chain Hub H - 2495 Oak Place,109
3440,Storage Facility Q - 8132 Fourth Circle,65
3441,Storage Facility P - 7760 High Way,20
3442,Supply Chain Hub X - 7491 Washington Drive,63
3443,Central Depot B - 6577 First Place,130
3444,Processing Center X - 1000 Pine Place,166
3445,Central Depot U - 1487 Park Place,38
3446,Regional Warehouse Y - 8499 Hill Boulevard,9
3447,Logistics Hub O - 4447 Third Way,128
3448,Storage Facility O - 4172 Hill Way,153
3449,Fulfillment Center U - 3314 Cedar Way,241
3450,Central Depot L - 1707 Main Street,145
3451,Processing Center R - 1604 Oak Road,83
3452,Regional Warehouse W - 3904 Second Circle,164
3453,Logistics Hub V - 5921 Church Lane,178
3454,Central Depot X - 7258 Cedar Lane,210
3455,Regional Warehouse L - 8987 Valley Lane,30
3456,Logistics Hub D - 4554 First Place,190
3457,Regional Warehouse H - 6870 Main Drive,205
3458,Supply Chain Hub K - 3437 Third Avenue,192
3459,Logistics Hub H - 1145 Cedar Boulevard,9
3460,Fulfillment Center B - 850 Church Court,12
3461,Processing Center H - 2875 Elm Way,153
3462,Central Depot I - 8367 School Court,36
3463,Storage Facility F - 4010 Washington Court,120
3464,Storage Facility J - 5588 School Road,53
3465,Storage Facility N - 6932 Elm Way,181
3466,Distribution Center B - 2512 Fourth Road,134
3467,Fulfillment Center U - 8295 Park Street,19
3468,Storage Facility V - 5414 Main Way,61
3469,Fulfillment Center A - 5587 Main Way,130
3470,Logistics Hub N - 5013 Second Drive,204
3471,Processing Center N - 3647 Pine Avenue,106
3472,Fulfillment Center Q - 8960 Market Street,115
3473,Central Depot X - 5936 Hill Place,45
3474,Supply Chain Hub E - 4190 Main Way,117
3475,Distribution Center Z - 2367 First Way,199
3476,Storage Facility F - 7941 Washington Way,201
3477,Central Depot B - 8337 Pine Avenue,158
3478,Distribution Center O - 8172 Park Boulevard,139
3479,Supply Chain Hub M - 2216 Market Lane,91
3480,Supply Chain Hub D - 6553 Elm Court,170
3481,Fulfillment Center Q - 4322 Main Court,177
3482,Central Depot J - 7972 Park Circle,77
3483,Distribution Center F - 2405 First Place,113
3484,Storage Facility N - 2116 Washington Circle,236
3485,Supply Chain Hub Y - 6423 Fourth Road,170
3486,Logistics Hub U - 3718 Main Drive,226
3487,Processing Center F - 1042 Market Way,217
3488,Processing Center P - 1510 Fourth Boulevard,157
3489,Supply Chain Hub A - 2754 High Boulevard,41
3490,Fulfillment Center J - 4121 River Way,159
3491,Logistics Hub G - 1081 River Circle,62
3492,Processing Center Q - 6138 Cedar Road,142
3493,Regional Warehouse Z - 7355 River Place,232
3494,Supply Chain Hub A - 5386 Pine Court,237
3495,Fulfillment Center X - 4840 Oak Way,201
3496,Processing Center C - 2513 Main Circle,150
3497,Processing Center J - 5830 School Place,228
3498,Central Depot M - 6180 Main Circle,194
3499,Distribution Center F - 1239 High Court,90
3500,Distribution Center H - 153 Maple Drive,238
3501,Storage Facility O - 4733 Second Drive,59
3502,Regional Warehouse M - 8217 Valley Court,36
3503,Fulfillment Center C - 4561 Maple Drive,63
3504,Regional Warehouse G - 6503 Third Avenue,164
3505,Regional Warehouse Q - 7030 Second Avenue,209
3506,Fulfillment Center Q - 386 Market Avenue,12
3507,Logistics Hub O - 545 Oak Avenue,173
3508,Fulfillment Center O - 2888 River Drive,11
3509,Storage Facility Y - 5819 Oak Road,161
3510,Processing Center F - 284 Oak Avenue,151
3511,Distribution Center P - 3092 Washington Place,149
3512,Regional Warehouse D - 3765 Washington Lane,36
3513,Central Depot G - 8127 Second Road,105
3514,Fulfillment Center D - 6170 Hill Road,146
3515,Storage Facility Z - 1951 Lake Way,137
3516,Processing Center C - 156 Washington Way,182
3517,Storage Facility D - 3775 Cedar Way,62
3518,Storage Facility I - 8517 Washington Way,114
3519,Processing Center L - 5367 Main Lane,136
3520,Distribution Center P - 532 Park Avenue,231
3521,Central Depot Y - 6579 Oak Avenue,30
