supplier_id,name,contact,location
1925,Quality Produce Inc Branch 97,(514) 999-2270,Logistics Hub F - 2087 Washington Drive
1926,Organic Farm Supply Branch 97,(922) 176-1287,6643 Market Avenue
1927,Regional Food Distributors Branch 97,(304) 618-9231,Fulfillment Center Q - 6359 Third Street
1928,Premium Harvest Co Branch 97,(513) 762-3951,Spring Valley Farm - 8062 County Road 491
1929,Nature's Best Supply Branch 97,(634) 530-6393,Highland Farm - 1607 County Road 56
1930,Farmland Distributors Branch 97,(509) 132-9822,8564 Pine Street
1931,Sustainable Agriculture Co Branch 97,(843) 376-8312,Supply Chain Hub H - 2495 Oak Place
1932,Golden Grain Suppliers Branch 97,(711) 160-6199,Logistics Hub W - 6447 Fourth Street
1933,Fresh Fields Supply Branch 97,(422) 688-2208,Supply Chain Hub E - 4190 Main Way
1934,EcoFarm Distributors Branch 97,(664) 968-3950,6716 First Drive
1935,Pure Harvest Inc Branch 97,(322) 559-4146,765 Main Avenue Apt 133
1936,Countryside Supply Co Branch 97,(529) 455-6036,Distribution Center B - 3241 School Lane
1937,Harvest Moon Distributors Branch 97,(145) 718-4560,5371 Park Way Apt 56
1938,Green Earth Suppliers Branch 97,(816) 642-7479,Supply Chain Hub D - 4280 Park Street
1939,Farm Fresh Co Branch 97,(165) 225-3214,2727 High Road
1940,Natural Foods Supply Branch 97,(685) 806-6896,2618 River Place Apt 494
1941,AgriSupply Co Branch 98,(809) 835-6765,9384 Market Court Apt 423
1942,FreshHarvest Distributors Branch 98,(651) 802-7107,Golden Fields Farm - 6240 County Road 376
1943,Green Valley Suppliers Branch 98,(693) 241-4781,Pleasant Hill Farm - 1235 County Road 93
1944,Farm Direct Supply Branch 98,(908) 650-1724,Supply Chain Hub J - 9096 Fourth Court
1945,Quality Produce Inc Branch 98,(756) 279-2271,Pine Creek Farm - 5727 County Road 113
1946,Organic Farm Supply Branch 98,(433) 759-6036,Fulfillment Center L - 8530 Valley Circle
1947,Regional Food Distributors Branch 98,(477) 226-6988,Maple Grove Farm - 7143 County Road 101
1948,Premium Harvest Co Branch 98,(597) 326-7950,7958 Church Lane
1949,Nature's Best Supply Branch 98,(180) 564-7871,Willow Creek Farm - 9995 County Road 380
1950,Farmland Distributors Branch 98,(881) 669-6748,Storage Facility X - 8052 Washington Drive
1951,Sustainable Agriculture Co Branch 98,(447) 932-9484,Fulfillment Center G - 2958 Park Circle
1952,Golden Grain Suppliers Branch 98,(714) 324-2373,Pine Creek Farm - 5272 County Road 17
1953,Fresh Fields Supply Branch 98,(689) 438-3221,1455 Fourth Place
1954,EcoFarm Distributors Branch 98,(674) 325-5327,3026 River Court Apt 158
1955,Pure Harvest Inc Branch 98,(977) 851-9372,Heritage Farm - 5585 County Road 375
1956,Countryside Supply Co Branch 98,(528) 160-2838,3950 Church Way
1957,Harvest Moon Distributors Branch 98,(627) 511-2164,6458 Cedar Drive Apt 53
1958,Green Earth Suppliers Branch 98,(372) 439-1572,2404 River Avenue
1959,Farm Fresh Co Branch 98,(344) 355-7630,7887 Park Street Apt 139
1960,Natural Foods Supply Branch 98,(406) 958-1146,Blue Sky Farm - 4968 County Road 143
1961,AgriSupply Co Branch 99,(878) 620-5512,Windmill Farm - 9760 County Road 284
1962,FreshHarvest Distributors Branch 99,(379) 577-3688,Golden Fields Farm - 2804 County Road 403
1963,Green Valley Suppliers Branch 99,(270) 351-1626,Storage Facility L - 6065 First Lane
1964,Farm Direct Supply Branch 99,(433) 121-7407,9346 Fourth Boulevard Apt 15
1965,Quality Produce Inc Branch 99,(511) 525-5857,Storage Facility B - 6129 River Lane
1966,Organic Farm Supply Branch 99,(989) 943-7733,2441 First Road
1967,Regional Food Distributors Branch 99,(944) 328-6055,3861 Oak Circle Apt 3
1968,Premium Harvest Co Branch 99,(284) 206-4896,Distribution Center F - 2405 First Place
1969,Nature's Best Supply Branch 99,(208) 939-7857,Logistics Hub L - 7630 Pine Court
1970,Farmland Distributors Branch 99,(503) 781-9124,47 Oak Way
1971,Sustainable Agriculture Co Branch 99,(758) 636-7619,4352 School Court
1972,Golden Grain Suppliers Branch 99,(876) 367-8761,1365 School Lane
1973,Fresh Fields Supply Branch 99,(733) 128-3089,Red Barn Farm - 8468 County Road 469
1974,EcoFarm Distributors Branch 99,(954) 144-3048,6952 Market Boulevard Apt 20
1975,Pure Harvest Inc Branch 99,(600) 123-5220,5352 Oak Street Apt 40
1976,Countryside Supply Co Branch 99,(869) 894-5471,Blue Sky Farm - 4060 County Road 232
1977,Harvest Moon Distributors Branch 99,(597) 786-9955,1034 Cedar Avenue Apt 38
1978,Green Earth Suppliers Branch 99,(932) 990-9247,Storage Facility V - 6288 First Avenue
1979,Farm Fresh Co Branch 99,(119) 907-7428,Mountain View Farm - 2796 County Road 306
1980,Natural Foods Supply Branch 99,(367) 663-4799,Harvest Moon Farm - 3626 County Road 384
1981,AgriSupply Co Branch 100,(183) 331-1330,Mountain View Farm - 7871 County Road 11
1982,FreshHarvest Distributors Branch 100,(888) 218-1299,Logistics Hub S - 1786 First Street
1983,Green Valley Suppliers Branch 100,(410) 399-7080,4877 Lake Avenue Apt 307
1984,Farm Direct Supply Branch 100,(779) 403-8807,Willow Creek Farm - 2468 County Road 46
1985,Quality Produce Inc Branch 100,(309) 565-8826,Green Valley Farm - 6200 County Road 96
1986,Organic Farm Supply Branch 100,(295) 413-6341,Sunny Meadow Farm - 4613 County Road 205
1987,Regional Food Distributors Branch 100,(955) 859-6603,326 Washington Lane
1988,Premium Harvest Co Branch 100,(752) 177-6266,Sunset Farm - 4820 County Road 121
1989,Nature's Best Supply Branch 100,(462) 910-7407,Supply Chain Hub X - 7170 Pine Way
1990,Farmland Distributors Branch 100,(452) 350-3670,7143 Park Circle
1991,Sustainable Agriculture Co Branch 100,(480) 162-9499,3809 Elm Lane Apt 487
1992,Golden Grain Suppliers Branch 100,(971) 460-6493,Hilltop Farm - 4707 County Road 111
1993,Fresh Fields Supply Branch 100,(402) 907-9322,Green Valley Farm - 6370 County Road 303
1994,EcoFarm Distributors Branch 100,(648) 808-6750,3805 Church Way Apt 419
1995,Pure Harvest Inc Branch 100,(280) 660-7352,2074 River Road
1996,Countryside Supply Co Branch 100,(415) 666-2639,4650 Fourth Drive
1997,Harvest Moon Distributors Branch 100,(765) 184-4453,Fulfillment Center B - 850 Church Court
1998,Green Earth Suppliers Branch 100,(331) 430-3278,Logistics Hub X - 8253 Third Circle
1999,Farm Fresh Co Branch 100,(655) 228-2081,18 Hill Way
2000,Natural Foods Supply Branch 100,(514) 483-4884,Rolling Hills Farm - 1038 County Road 380
